

4808.15     3.25     -2.690  FeI      26.0
4809.94     3.57     -2.620  FeI      26.0
4869.46     3.55     -2.420  FeI      26.0
4875.88     3.33     -1.900  FeI      26.0
4892.86     4.22     -1.290  FeI      26.0
4907.73     3.43     -1.700  FeI      26.0
4946.39     3.37     -1.110  FeI      26.0
4950.11     3.42     -1.490  FeI      26.0
4961.91     3.63     -2.190  FeI      26.0
4962.57     4.18     -1.182  FeI      26.0
4966.09     3.33     -0.792  FeI      26.0
4969.92     4.22     -0.710  FeI      26.0
4979.59     3.64     -2.677  FeI      26.0
4985.55     2.87     -1.331  FeI      26.0
4999.11     4.19     -1.640  FeI      26.0
5012.69     4.28     -1.690  FeI      26.0
5023.19     4.28     -1.500  FeI      26.0
5025.30     4.28     -2.001  FeI      26.0
5049.82     2.28     -1.348  FeI      26.0
5074.75     4.22     -0.230  FeI      26.0
5088.15     4.15     -1.680  FeI      26.0
5109.65     4.30     -0.980  FeI      26.0
5141.74     2.42     -1.978  FeI      26.0
5151.91     1.01     -3.322  FeI      26.0
5197.94     4.30     -1.540  FeI      26.0
5215.18     3.27     -0.861  FeI      26.0
5225.53     0.11     -4.789  FeI      26.0
5228.38     4.22     -1.190  FeI      26.0
5243.78     4.26     -1.050  FeI      26.0
5250.65     2.20     -2.180  FeI      26.0
5281.79     3.04     -0.833  FeI      26.0
5285.13     4.43     -1.660  FeI      26.0
5293.96     4.14     -1.770  FeI      26.0
5294.55     3.64     -2.760  FeI      26.0
5295.31     4.41     -1.590  FeI      26.0
5307.36     1.61     -2.912  FeI      26.0
5315.07     4.37     -1.650  FeI      26.0
5321.11     4.43     -1.089  FeI      26.0
5326.14     3.57     -2.071  FeI      26.0
5386.33     4.15     -1.670  FeI      26.0
5397.62     3.63     -2.528  FeI      26.0
5398.28     4.45     -0.630  FeI      26.0
5417.03     4.41     -1.580  FeI      26.0
5424.07     4.32      0.520  FeI      26.0
5436.30     4.39     -1.440  FeI      26.0
5441.34     4.31     -1.630  FeI      26.0
5466.40     4.37     -0.630  FeI      26.0
5466.99     3.57     -2.233  FeI      26.0
5473.16     4.19     -2.040  FeI      26.0
5473.90     4.15     -0.720  FeI      26.0
5481.24     4.10     -1.243  FeI      26.0
5494.46     4.08     -1.990  FeI      26.0
5501.46     0.96     -3.046  FeI      26.0
5538.52     4.22     -1.540  FeI      26.0
5539.28     3.64     -2.560  FeI      26.0
5549.95     3.69     -2.810  FeI      26.0
5569.62     3.42     -0.517  FeI      26.0
5577.02     5.03     -1.543  FeI      26.0
5584.76     3.57     -2.220  FeI      26.0
5587.57     4.14     -1.750  FeI      26.0
5619.60     4.39     -1.600  FeI      26.0
5633.95     4.99     -0.230  FeI      26.0
5635.82     4.26     -1.790  FeI      26.0
5636.70     3.64     -2.510  FeI      26.0
5638.26     4.22     -0.720  FeI      26.0
5641.43     4.26     -1.080  FeI      26.0
5649.99     5.10     -0.820  FeI      26.0
5650.71     5.09     -0.860  FeI      26.0
5651.47     4.47     -1.900  FeI      26.0
5652.32     4.26     -1.850  FeI      26.0
5653.87     4.39     -1.540  FeI      26.0
5655.18     5.06     -0.600  FeI      26.0
5679.02     4.65     -0.820  FeI      26.0
5691.50     4.30     -1.450  FeI      26.0
5696.09     4.55     -1.720  FeI      26.0
5701.54     2.56     -2.193  FeI      26.0
5704.73     5.03     -1.409  FeI      26.0
5731.76     4.26     -1.200  FeI      26.0
5732.30     4.99     -1.460  FeI      26.0
5741.85     4.26     -1.672  FeI      26.0
5752.03     4.55     -1.177  FeI      26.0
5760.34     3.64     -2.390  FeI      26.0
5775.08     4.22     -1.126  FeI      26.0
5778.45     2.59     -3.430  FeI      26.0
5784.66     3.40     -2.547  FeI      26.0
5793.91     4.22     -1.600  FeI      26.0
5806.72     4.61     -0.950  FeI      26.0
5814.81     4.28     -1.870  FeI      26.0
5815.22     4.15     -2.520  FeI      26.0
5838.37     3.94     -2.240  FeI      26.0
5848.13     4.61     -1.056  FeI      26.0
5853.15     1.49     -5.180  FeI      26.0
5855.08     4.61     -1.478  FeI      26.0
5883.82     3.96     -1.260  FeI      26.0
5902.47     4.59     -1.710  FeI      26.0
5905.67     4.65     -0.690  FeI      26.0
5909.97     3.21     -2.587  FeI      26.0
5929.68     4.55     -1.310  FeI      26.0
5930.18     4.65     -0.230  FeI      26.0
5934.65     3.93     -1.070  FeI      26.0
5956.69     0.86     -4.599  FeI      26.0
6003.01     3.88     -1.100  FeI      26.0
6005.54     2.59     -3.605  FeI      26.0
6008.56     3.88     -0.980  FeI      26.0
6012.21     2.22     -4.038  FeI      26.0
6065.48     2.61     -1.529  FeI      26.0
6078.49     4.80     -0.321  FeI      26.0
6079.01     4.65     -1.020  FeI      26.0
6096.66     3.98     -1.830  FeI      26.0
6098.24     4.56     -1.859  FeI      26.0
6127.91     4.14     -1.399  FeI      26.0
6136.99     2.20     -2.950  FeI      26.0
6137.69     2.59     -1.402  FeI      26.0
6165.36     4.14     -1.473  FeI      26.0
6187.99     3.94     -1.620  FeI      26.0
6200.31     2.61     -2.433  FeI      26.0
6219.28     2.20     -2.432  FeI      26.0
6226.73     3.88     -2.120  FeI      26.0
6229.23     2.85     -2.805  FeI      26.0
6232.64     3.65     -1.235  FeI      26.0
6252.55     2.40     -1.699  FeI      26.0
6265.13     2.18     -2.550  FeI      26.0
6271.28     3.33     -2.703  FeI      26.0
6297.79     2.22     -2.737  FeI      26.0
6315.81     4.08     -1.630  FeI      26.0
6322.69     2.59     -2.430  FeI      26.0
6336.82     3.69     -0.852  FeI      26.0
6338.88     4.80     -0.960  FeI      26.0
6364.36     4.80     -1.330  FeI      26.0
6421.35     2.28     -2.012  FeI      26.0
6430.85     2.18     -2.005  FeI      26.0
6481.87     2.28     -2.981  FeI      26.0
6496.47     4.80     -0.530  FeI      26.0
6498.94     0.96     -4.687  FeI      26.0
6533.93     4.56     -1.360  FeI      26.0
6569.21     4.73     -0.380  FeI      26.0
6574.23     0.99     -5.004  FeI      26.0
6597.56     4.80     -0.970  FeI      26.0
6608.02     2.28     -3.930  FeI      26.0
6609.11     2.56     -2.691  FeI      26.0
4993.35     2.81     -3.684  FeII     26.1
5132.66     2.81     -4.094  FeII     26.1
5284.10     2.89     -3.195  FeII     26.1
5414.07     3.22     -3.580  FeII     26.1
5991.37     3.15     -3.647  FeII     26.1
6084.10     3.20     -3.881  FeII     26.1
6238.39     3.89     -2.600  FeII     26.1
6247.56     3.89     -2.435  FeII     26.1
6432.68     2.89     -3.570  FeII     26.1
6456.38     3.90     -2.185  FeII     26.1
6516.08     2.89     -3.310  FeII     26.1
